"path","lines","current_layer","category","runtime_class","reason","proposed_path","action","direct_dependencies","referenced_by","name_classification","stage_name_occurrences","compatibility_gate","delete_safe","ambiguous_reference_count"
"contrib/satcompute/metrics/core/link-metrics-recorder.cc","277","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/core/link-metrics-recorder.cc","KEEP","contrib/satcompute/metrics/core/link-metrics-recorder.h [include:5]","contrib/satcompute/CMakeLists.txt:63 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/core/link-metrics-recorder.h","118","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/core/link-metrics-recorder.h","KEEP","contrib/satcompute/metrics/core/link-window.h [include:8]; contrib/satcompute/topology/satellite-topology.h [include:9]; contrib/satcompute/traffic/network-transfer-engine.h [include:10]","contrib/satcompute/CMakeLists.txt:169 [build_reference]; contrib/satcompute/metrics/core/link-metrics-recorder.cc:5 [include]; contrib/satcompute/metrics/core/link-metrics-recorder.cc:5 [literal_code_reference]; contrib/satcompute/satcompute.cc:24 [include]; contrib/satcompute/satcompute.cc:24 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/core/link-window.cc","127","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/core/link-window.cc","KEEP","contrib/satcompute/metrics/core/link-window.h [include:5]","contrib/satcompute/CMakeLists.txt:62 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/core/link-window.h","97","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/core/link-window.h","KEEP","","contrib/satcompute/CMakeLists.txt:168 [build_reference]; contrib/satcompute/metrics/core/link-metrics-recorder.h:8 [include]; contrib/satcompute/metrics/core/link-metrics-recorder.h:8 [literal_code_reference]; contrib/satcompute/metrics/core/link-window.cc:5 [include]; contrib/satcompute/metrics/core/link-window.cc:5 [literal_code_reference]; contrib/satcompute/tests/unit/link-window-test.cc:5 [include]; contrib/satcompute/tests/unit/link-window-test.cc:5 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/core/n5c-placement-metrics.cc","124","outside-protection","SCHEME_EXPORT_ADAPTER","","方案特定 Frequency/P DTO 导出；只读，不驱动决策；共用实际账本但不是中性 scorer 接口","contrib/satcompute/metrics/core/compfrr-placement-metrics.cc","RENAME_WITH_CSV_COMPAT","contrib/satcompute/protection/runtime/n5c-placement-tracker.h [include:2]","contrib/satcompute/CMakeLists.txt:32 [build_reference]; contrib/satcompute/tests/integration/regression/run-n5c-rational-u.py:58 [literal_code_reference]; contrib/satcompute/tests/integration/regression/run-n5c-recent-u.py:26 [literal_code_reference]","RENAME (内部符号/注释); KEEP_AS_PUBLIC_TERM (CLI/CSV/导出头与类型兼容)","2: #include ""../../protection/runtime/n5c-placement-tracker.h"" | 19: void N5cPlacementTracker::Write(const std::filesystem::path& directory) const | 24: std::ofstream out(directory / ""n5c-placement-decisions.csv""); | 43: << N5cVariantName(m_variant) << ',' << t.reference.localNode << ',' << t.reference.remoteNode | 61: if (m_spatialDiagnostics && m_variant == N5cVariant::RECENT_U) | 63: std::ofstream recent(directory / ""n5c-recent-u-history.csv""); | 67: ""normal_busy_ns,recovery_busy_ns,exposure_ns,cumulative_utilization,recent_utilization,"" | 82: if (m_spatialDiagnostics && m_variant == N5cVariant::RATIONAL_U) | 84: std::ofstream rational(directory / ""n5c-rational-u-history.csv""); | 98: << N5cRationalPressure(1, c.historyHorizonNs, c.continuousIdleNs) << ',' << global << ',' | 99: << N5cRationalPressure(global, c.historyHorizonNs, c.continuousIdleNs) << ',' | 116: if (busy > exposure || recovery > busy) throw std::logic_error(""N5C final history mismatch"");","头路径/类型别名、CMake、CLI/CSV/fixture、同纳秒事件与账本等价","false","0"
"contrib/satcompute/metrics/core/placement-load-metrics.cc","27","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/core/placement-load-metrics.cc","KEEP","contrib/satcompute/protection/runtime/placement-load-ledger.h [include:2]","contrib/satcompute/CMakeLists.txt:35 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/core/protection-metrics.cc","156","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/core/protection-metrics.cc","KEEP","contrib/satcompute/metrics/core/protection-metrics.h [include:2]","contrib/satcompute/CMakeLists.txt:43 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/core/protection-metrics.h","16","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/core/protection-metrics.h","KEEP","contrib/satcompute/protection/mechanism/checkpoint/checkpoint-manager.h [include:4]","contrib/satcompute/CMakeLists.txt:147 [build_reference]; contrib/satcompute/metrics/core/protection-metrics.cc:2 [include]; contrib/satcompute/metrics/core/protection-metrics.cc:2 [literal_code_reference]; contrib/satcompute/satcompute.cc:23 [include]; contrib/satcompute/satcompute.cc:23 [literal_code_reference]; contrib/satcompute/tests/unit/frequency-runtime-test.cc:11 [include]; contrib/satcompute/tests/unit/frequency-runtime-test.cc:11 [literal_code_reference]; contrib/satcompute/tests/unit/one-plus-one-baseline-test.cc:11 [include]; contrib/satcompute/tests/unit/one-plus-one-baseline-test.cc:11 [literal_code_reference]; contrib/satcompute/tests/unit/recompute-baseline-test.cc:10 [include]; contrib/satcompute/tests/unit/recompute-baseline-test.cc:10 [literal_code_reference]; contrib/satcompute/tests/unit/recovery-runtime-test.cc:12 [include]; contrib/satcompute/tests/unit/recovery-runtime-test.cc:12 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/core/recovery-metrics.cc","153","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/core/recovery-metrics.cc","KEEP","contrib/satcompute/protection/runtime/recovery-controller.h [include:2]","contrib/satcompute/CMakeLists.txt:41 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/core/replica-metrics.cc","90","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/core/replica-metrics.cc","KEEP","contrib/satcompute/protection/mechanism/replication/replica-manager.h [include:2]","contrib/satcompute/CMakeLists.txt:40 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/core/run-summary.cc","338","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/core/run-summary.cc","KEEP","contrib/satcompute/metrics/core/run-summary.h [include:7]; contrib/satcompute/metrics/core/task-metrics.h [include:9]","contrib/satcompute/CMakeLists.txt:64 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/core/run-summary.h","77","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/core/run-summary.h","KEEP","contrib/satcompute/metrics/core/flow-metrics.h [include:8]; contrib/satcompute/traffic/network-transfer-receiver.h [include:9]; contrib/satcompute/traffic/network-transfer-records.h [include:10]","contrib/satcompute/CMakeLists.txt:170 [build_reference]; contrib/satcompute/metrics/core/run-summary.cc:7 [include]; contrib/satcompute/metrics/core/run-summary.cc:7 [literal_code_reference]; contrib/satcompute/metrics/diagnostics/failure-diagnostics.h:9 [include]; contrib/satcompute/metrics/diagnostics/failure-diagnostics.h:9 [literal_code_reference]; contrib/satcompute/metrics/metrics.cc:14 [include]; contrib/satcompute/metrics/metrics.cc:14 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/core/task-metrics.cc","316","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/core/task-metrics.cc","KEEP","contrib/satcompute/common/time-conversion.h [include:9]; contrib/satcompute/metrics/core/task-metrics.h [include:7]; contrib/satcompute/task/task-coordinator.h [include:10]","contrib/satcompute/CMakeLists.txt:65 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/core/task-metrics.h","44","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/core/task-metrics.h","KEEP","","contrib/satcompute/CMakeLists.txt:171 [build_reference]; contrib/satcompute/metrics/core/run-summary.cc:9 [include]; contrib/satcompute/metrics/core/run-summary.cc:9 [literal_code_reference]; contrib/satcompute/metrics/core/task-metrics.cc:7 [include]; contrib/satcompute/metrics/core/task-metrics.cc:7 [literal_code_reference]; contrib/satcompute/metrics/metrics.cc:15 [include]; contrib/satcompute/metrics/metrics.cc:15 [literal_code_reference]; contrib/satcompute/tests/unit/cb-sat-recovery-test.cc:6 [include]; contrib/satcompute/tests/unit/cb-sat-recovery-test.cc:6 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/core/transfer-metrics.cc","69","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/core/transfer-metrics.cc","KEEP","contrib/satcompute/metrics/core/transfer-metrics.h [include:7]","contrib/satcompute/CMakeLists.txt:66 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/core/transfer-metrics.h","22","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/core/transfer-metrics.h","KEEP","contrib/satcompute/traffic/network-transfer-records.h [include:8]","contrib/satcompute/CMakeLists.txt:172 [build_reference]; contrib/satcompute/metrics/core/transfer-metrics.cc:7 [include]; contrib/satcompute/metrics/core/transfer-metrics.cc:7 [literal_code_reference]; contrib/satcompute/metrics/metrics.cc:16 [include]; contrib/satcompute/metrics/metrics.cc:16 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/diagnostics/failure-diagnostics.cc","899","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/diagnostics/failure-diagnostics.cc","KEEP","contrib/satcompute/common/time-conversion.h [include:9]; contrib/satcompute/metrics/diagnostics/failure-diagnostics.h [include:7]; contrib/satcompute/task/task-coordinator.h [include:10]","contrib/satcompute/CMakeLists.txt:67 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/diagnostics/failure-diagnostics.h","56","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/diagnostics/failure-diagnostics.h","KEEP","contrib/satcompute/metrics/core/flow-metrics.h [include:8]; contrib/satcompute/metrics/core/run-summary.h [include:9]; contrib/satcompute/routing/ns3/satcompute-ipv4-global-routing.h [include:10]; contrib/satcompute/topology/link/satellite-link-state.h [include:11]","contrib/satcompute/CMakeLists.txt:173 [build_reference]; contrib/satcompute/metrics/diagnostics/failure-diagnostics.cc:7 [include]; contrib/satcompute/metrics/diagnostics/failure-diagnostics.cc:7 [literal_code_reference]; contrib/satcompute/metrics/diagnostics/flow-drop-reason-diagnostics.cc:9 [include]; contrib/satcompute/metrics/diagnostics/flow-drop-reason-diagnostics.cc:9 [literal_code_reference]; contrib/satcompute/metrics/metrics.cc:17 [include]; contrib/satcompute/metrics/metrics.cc:17 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/diagnostics/flow-drop-reason-diagnostics.cc","152","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/diagnostics/flow-drop-reason-diagnostics.cc","KEEP","contrib/satcompute/metrics/diagnostics/failure-diagnostics.h [include:9]; contrib/satcompute/metrics/diagnostics/flow-drop-reason-diagnostics.h [include:7]","contrib/satcompute/CMakeLists.txt:68 [build_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/diagnostics/flow-drop-reason-diagnostics.h","25","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/diagnostics/flow-drop-reason-diagnostics.h","KEEP","contrib/satcompute/metrics/core/flow-metrics.h [include:8]","contrib/satcompute/CMakeLists.txt:174 [build_reference]; contrib/satcompute/metrics/diagnostics/flow-drop-reason-diagnostics.cc:7 [include]; contrib/satcompute/metrics/diagnostics/flow-drop-reason-diagnostics.cc:7 [literal_code_reference]; contrib/satcompute/metrics/metrics.cc:18 [include]; contrib/satcompute/metrics/metrics.cc:18 [literal_code_reference]","","","现有合同不变","false","0"
"contrib/satcompute/metrics/metrics.cc","440","outside-protection","PUBLIC_SUBSTRATE","","实际 WU/bytes/storage/events 和方案 DTO 的输出；不反向驱动算法","contrib/satcompute/metrics/metrics.cc","KEEP","contrib/satcompute/fault/runtime/fault-controller.h [include:9]; contrib/satcompute/fault/runtime/fault-model-engine.h [include:10]; contrib/satcompute/fault/runtime/fault-prediction-engine.h [include:11]; contrib/satcompute/metrics/core/fault-metrics.h [include:12]; contrib/satcompute/metrics/core/flow-metrics.h [include:13]; contrib/satcompute/metrics/core/run-summary.h [include:14]; contrib/satcompute/metrics/core/task-metrics.h [include:15]; contrib/satcompute/metrics/core/transfer-metrics.h [include:16]; contrib/satcompute/metrics/diagnostics/failure-diagnostics.h [include:17]; contrib/satcompute/metrics/diagnostics/flow-drop-reason-diagnostics.h [include:18]; contrib/satcompute/metrics/metrics.h [include:7]; contrib/satcompute/metrics/routing/capacity-aware-metrics.h [include:19]; contrib/satcompute/metrics/routing/ecmp-metrics.h [include:20]; contrib/satcompute/metrics/routing/size-aware-metrics.h [include:21]","contrib/satcompute/CMakeLists.txt:73 [build_reference]","","","现有合同不变","false","0"
